	ID	Periode	IDRegent	IDFunctie	IDCollege	Begindag	Beginmaand	Beginjaar	Einddag	Eindmaand	Eindjaar	Vertegenwoordigend	provinciaal	Opmerkingen	stand	regio	lokaal
3388	4779	3	5184	1	74.0	5.0	12.0	1814.0			1815.0	0		Benoemd 2-10-1814.	2.0		106.0
3389	4780	3	5185	1	74.0	30.0	6.0	1815.0			1815.0	0		Benoemd 29-8-1814.	2.0		106.0
3390	4781	3	5186	1	74.0	19.0	9.0	1814.0			1816.0	0			2.0		
3391	4782	3	5187	1	74.0	19.0	9.0	1814.0			1822.0	0			1.0		
3392	4783	3	5188	1	74.0	19.0	9.0	1814.0			1814.0	0		Nam geen zitting in de Noord-Brabantse ridderschap.	1.0		
3393	4784	3	5189	1	74.0	30.0	9.0	1814.0			1814.0	0		Nam geen zitting in de ridderschap.	1.0		
3394	4785	3	5190	1	74.0	30.0	6.0	1815.0			1823.0	0		Benoemd 1-12-1814.	1.0		
3395	4786	3	5191	1	74.0	30.0	6.0	1815.0	1.0	7.0	1817.0	0		Benoemd 1-12-1814.	1.0		
3396	4787	3	5192	1	74.0	7.0	12.0	1815.0	18.0	3.0	1818.0	0		Benoemd 7-12-1815.	1.0		
3397	4788	3	5193	1	74.0	4.0	7.0	1820.0	1.0	7.0	1826.0	0			1.0		
3398	4789	3	5194	1	74.0	2.0	7.0	1822.0			1842.0	0		Eind: ontslag (mogelijk in 1841).	1.0		
3399	4790	3	5195	1	74.0	8.0	7.0	1823.0	9.0	9.0	1850.0	0			1.0		
3400	4791	3	5196	1	74.0	7.0	7.0	1829.0	9.0	9.0	1850.0	0			1.0		
3401	4792	3	5197	1	74.0	4.0	7.0	1843.0	9.0	9.0	1850.0	0			1.0		
3402	4793	3	5198	1	74.0	23.0	2.0	1846.0	9.0	9.0	1850.0	0			1.0		
3403	4794	3	5199	1	74.0	19.0	9.0	1814.0	1.0	7.0	1817.0	0			3.0		8.0
3404	4795	3	5200	1	74.0	30.0	6.0	1815.0	1.0	7.0	1819.0	0		Benoemd 29-8-1814.	3.0		8.0
3405	4796	3	5201	1	74.0			1816.0	1.0	7.0	1820.0	0		Benoemd 7-12-1815.	3.0		8.0
3406	4797	3	5202	1	74.0	8.0	7.0	1817.0			1818.0	0		Einddatum: mogelijk in 1817 overleden.	3.0		8.0
3407	4798	3	5203	1	74.0	14.0	7.0	1818.0			1833.0	0		Lid geworden als plaatsvervanger van Mirou. Einddatum: mogelijk in 1832 overleden.	3.0		8.0
3408	4799	3	5204	1	74.0	6.0	7.0	1819.0	29.0	7.0	1836.0	0			3.0		8.0
3409	4800	3	5205	1	74.0	4.0	7.0	1820.0	27.0	6.0	1835.0	0			3.0		8.0
3410	4801	3	5206	1	74.0	2.0	7.0	1833.0	9.0	9.0	1850.0	0			3.0		8.0
3411	4802	3	5207	1	74.0	7.0	7.0	1835.0	9.0	9.0	1850.0	0			3.0		8.0
3412	4803	3	5208	1	74.0	4.0	7.0	1837.0			1842.0	0		Einddatum: mogelijk in 1841 overleden.	3.0		8.0
3413	4804	3	5209	1	74.0	5.0	7.0	1842.0	9.0	9.0	1850.0	0			3.0		8.0
3414	4805	3	5210	1	74.0			1814.0			1814.0	0		Nooit ter vergadering aanwezig geweest.	3.0		10.0
3415	4806	3	5211	1	74.0	30.0	6.0	1815.0			1831.0	0		Benoemd 1-12-1814. Einddatum: mogelijk in 1830 overleden.	3.0		10.0
3416	4807	3	5212	1	74.0	6.0	7.0	1819.0	9.0	9.0	1850.0	0		Lid geworden als plaatsvervanger van A.J. Ingenhousz.	3.0		10.0
3417	4808	3	5213	1	74.0	3.0	7.0	1821.0	9.0	9.0	1850.0	0		Lid geworden als plaatsvervanger van A.J.H. Le Heu.	3.0		10.0
3418	4809	3	5214	1	74.0	5.0	7.0	1831.0			1844.0	0			3.0		10.0
3419	4810	3	5215	1	74.0	7.0	7.0	1818.0	1.0	7.0	1824.0	0			3.0		20.0
3420	4811	3	5216	1	74.0	6.0	7.0	1824.0	16.0	2.0	1847.0	0			3.0		20.0
3421	4812	3	5217	1	74.0	3.0	7.0	1849.0	9.0	9.0	1850.0	0			3.0		20.0
3422	4813	3	5218	1	74.0	19.0	9.0	1814.0	1.0	7.0	1817.0	0			3.0		107.0
3423	4814	3	5219	1	74.0	7.0	7.0	1818.0	1.0	7.0	1820.0	0		De in 1817 gekozen P.S. van Doorn nam niet aan (wegens een met het Statenlidmaatschap onverenigbaar ambt bij de rechtbank) en diens plaatsvervanger J.L.A. Luyben opteerde voor het district Waalwijk.	3.0		107.0
3424	4815	3	5220	1	74.0	8.0	7.0	1823.0	9.0	9.0	1850.0	0			3.0		107.0
3425	4816	3	5221	1	74.0	19.0	9.0	1814.0	27.0	12.0	1842.0	0			3.0		27.0
3426	4817	3	5222	1	74.0	4.0	7.0	1843.0	9.0	9.0	1850.0	0			3.0		27.0
3427	4818	3	5223	1	74.0	19.0	9.0	1814.0			1815.0	0			3.0		33.0
3428	4819	3	5224	1	74.0	19.0	9.0	1814.0	29.0	3.0	1815.0	0			3.0		13.0
3429	4820	3	5225	1	74.0	19.0	9.0	1814.0	9.0	9.0	1850.0	0			3.0		13.0
3430	4821	3	5226	1	74.0			1816.0	5.0	5.0	1830.0	0		Benoemd 7-12-1815.	3.0		13.0
3431	4822	3	5227	1	74.0	2.0	7.0	1816.0			1834.0	0		Eind: ontslag.	3.0		13.0
3432	4823	3	5228	1	74.0	7.0	7.0	1818.0	1.0	7.0	1829.0	0			3.0		13.0
3433	4824	3	5229	1	74.0	7.0	7.0	1829.0	1.0	7.0	1835.0	0			3.0		13.0
3434	4825	3	5230	1	74.0	3.0	7.0	1832.0	24.0	1.0	1845.0	0			3.0		13.0
3435	4826	3	5231	1	74.0	7.0	7.0	1835.0			1841.0	0		Einddatum: mogelijk in 1840 overleden.	3.0		13.0
3436	4827	3	5232	1	74.0	23.0	4.0	1841.0	9.0	9.0	1850.0	0			3.0		13.0
3437	4828	3	5233	1	74.0	7.0	7.0	1846.0			1849.0	0			3.0		13.0
3438	4829	3	5234	1	74.0	3.0	7.0	1849.0	9.0	9.0	1850.0	0			3.0		13.0
3439	4830	3	5235	1	74.0	5.0	7.0	1825.0			1834.0	0		Einddatum: mogelijk in 1833 overleden.	3.0		34.0
3440	4831	3	5236	1	74.0	18.0	2.0	1834.0			1840.0	0		Einddatum: mogelijk in 1839 overleden.	3.0		34.0
3441	4832	3	5237	1	74.0	7.0	7.0	1840.0	1.0	7.0	1847.0	0			3.0		34.0
3442	4833	3	5238	1	74.0	6.0	7.0	1847.0	9.0	9.0	1850.0	0			3.0		34.0
3443	4834	3	5239	1	74.0	19.0	9.0	1814.0			1815.0	0		Olislagers van Meersenhoven nam geen zitting in de ridderschap van Noord-Brabant, wel in Limburg. Die laatste benoeming werd 16-3-1816 ingetrokken, net als zijn benoeming in Gedeputeerde Staten.	3.0		42.0
3444	4835	3	5240	1	74.0	19.0	9.0	1814.0			1815.0	0			3.0		42.0
3445	4836	3	5241	1	74.0	19.0	9.0	1814.0			1815.0	0			3.0		42.0
3446	4837	3	5242	1	74.0	19.0	9.0	1814.0			1815.0	0			3.0		42.0
3447	4838	3	5243	1	74.0	19.0	9.0	1814.0			1833.0	0			3.0		108.0
3448	4839	3	5244	1	74.0	7.0	7.0	1829.0	9.0	9.0	1850.0	0			3.0		108.0
3449	4840	3	5245	1	74.0	2.0	7.0	1833.0			1849.0	0		Einddatum: mogelijk in 1848 overleden.	3.0		108.0
3450	4841	3	5246	1	74.0	3.0	7.0	1849.0	9.0	9.0	1850.0	0			3.0		108.0
3451	4842	3	5247	1	74.0	19.0	9.0	1814.0			1815.0	0		Eind: ontslag (rentmeester Domeinen, een met het Statenlidmaatschap onverenigbaar ambt).	3.0		56.0
3452	4843	3	5248	1	74.0	19.0	9.0	1814.0	1.0	7.0	1819.0	0			3.0		56.0
3453	4844	3	5249	1	74.0	30.0	6.0	1815.0	1.0	7.0	1817.0	0		Benoemd 1-12-1814.	3.0		56.0
3454	4845	3	5250	1	74.0			1816.0			1818.0	0		Benoemd 7-12-1815.	3.0		56.0
3455	4846	3	5251	1	74.0	8.0	7.0	1817.0			1820.0	0			3.0		56.0
3456	4847	3	5252	1	74.0	7.0	7.0	1818.0	1.0	7.0	1833.0	0		Lid geworden als plaatsvervanger van de gekozen B.A. Mutsaers, die niet aannam.	3.0		56.0
3457	4848	3	5253	1	74.0	6.0	7.0	1819.0	1.0	7.0	1829.0	0			3.0		56.0
3458	4849	3	5254	1	74.0			1820.0	9.0	9.0	1850.0	0			3.0		56.0
3459	4850	3	5255	1	74.0	7.0	7.0	1829.0	9.0	9.0	1850.0	0			3.0		56.0
3460	4851	3	5256	1	74.0	5.0	7.0	1842.0	9.0	9.0	1850.0	0			3.0		56.0
3461	4852	3	5257	1	74.0	19.0	9.0	1814.0	1.0	7.0	1831.0	0			3.0		109.0
3462	4853	3	5258	1	74.0	5.0	7.0	1831.0	20.0	5.0	1835.0	0			3.0		109.0
3463	4854	3	5259	1	74.0	7.0	7.0	1835.0	1.0	7.0	1849.0	0			3.0		109.0
3464	4855	3	5260	1	74.0	3.0	7.0	1849.0	9.0	9.0	1850.0	0			3.0		109.0
3465	4856	3	5261	1	74.0	23.0	9.0	1850.0		3.0	1863.0	0					13.0
3466	4857	3	5262	1	74.0	23.0	9.0	1850.0	4.0	7.0	1871.0	0					13.0
3467	4858	3	5263	1	74.0	23.0	9.0	1850.0	8.0	11.0	1863.0	0					13.0
3468	4859	3	5264	1	74.0	23.0	9.0	1850.0	5.0	7.0	1859.0	0					13.0
3469	4860	3	5265	1	74.0	9.0	9.0	1850.0	1.0	7.0	1856.0	0					27.0
3470	4861	3	5266	1	74.0	9.0	9.0	1850.0		7.0	1853.0	0					27.0
3471	4862	3	5267	1	74.0	23.0	9.0	1850.0	1.0	7.0	1856.0	0					27.0
3472	4863	3	5268	1	74.0	23.0	9.0	1850.0	3.0	7.0	1877.0	0					27.0
3473	4864	3	5269	1	74.0	3.0	11.0	1853.0	5.0	7.0	1859.0	0					27.0
3474	4865	3	5270	1	74.0	3.0	11.0	1853.0	1.0	7.0	1856.0	0					27.0
3475	4866	3	5271	1	74.0	1.0	7.0	1856.0	1.0	7.0	1862.0	0					27.0
3476	4867	3	5272	1	74.0	1.0	7.0	1856.0	4.0	7.0	1871.0	0					27.0
3477	4868	3	5273	1	74.0	1.0	7.0	1856.0	18.0	12.0	1906.0	0		Eind: ontslag.			27.0
3478	4869	3	5274	1	74.0	5.0	7.0	1859.0		5.0	1885.0	0					27.0
3479	4870	3	5275	1	74.0	9.0	9.0	1850.0	15.0	5.0	1868.0	0					56.0
3480	4871	3	5276	1	74.0	23.0	9.0	1850.0		4.0	1852.0	0					56.0
3481	4872	3	5277	1	74.0	23.0	9.0	1850.0	3.0	7.0	1877.0	0					56.0
3482	4873	3	5278	1	74.0	23.0	9.0	1850.0	23.0	12.0	1870.0	0					56.0
3483	4874	3	5279	1	74.0	23.0	9.0	1850.0	4.0	7.0	1871.0	0					56.0
3484	4875	3	5280	1	74.0	6.0	7.0	1852.0	6.0	7.0	1886.0	0					56.0
3485	4876	3	5281	1	74.0	23.0	9.0	1850.0	5.0	7.0	1853.0	0					34.0
3486	4877	3	5282	1	74.0	23.0	9.0	1850.0			1893.0	0					34.0
3487	4878	3	5283	1	74.0	23.0	9.0	1850.0		4.0	1885.0	0					34.0
3488	4879	3	5284	1	74.0	5.0	7.0	1853.0		1.0	1873.0	0					34.0
3489	4880	3	5285	1	74.0	5.0	7.0	1853.0	4.0	7.0	1865.0	0					34.0
3490	4881	3	5286	1	74.0	4.0	7.0	1854.0	4.0	7.0	1865.0	0					34.0
3491	4882	3	5287	1	74.0	9.0	9.0	1850.0			1900.0	0					33.0
3492	4883	3	5288	1	74.0	9.0	9.0	1850.0			1858.0	0					33.0
3493	4884	3	5289	1	74.0	23.0	9.0	1850.0	1.0	7.0	1856.0	0					33.0
3494	4885	3	5290	1	74.0	23.0	9.0	1850.0		7.0	1884.0	0					33.0
3495	4886	3	5291	1	74.0	23.0	9.0	1850.0	5.0	7.0	1859.0	0					33.0
3496	4887	3	5292	1	74.0	5.0	11.0	1850.0	7.0	7.0	1868.0	0					33.0
3497	4888	3	5293	1	74.0	1.0	7.0	1856.0		8.0	1873.0	0					33.0
3498	4889	3	5294	1	74.0	20.0	9.0	1858.0	7.0	7.0	1868.0	0					33.0
3499	4890	3	5295	1	74.0	5.0	7.0	1859.0	4.0	7.0	1871.0	0					33.0
3500	4891	3	5296	1	74.0	9.0	9.0	1850.0	4.0	7.0	1871.0	0					20.0
3501	4892	3	5297	1	74.0	9.0	9.0	1850.0	5.0	7.0	1859.0	0					20.0
3502	4893	3	5298	1	74.0	9.0	9.0	1850.0		10.0	1855.0	0					20.0
3503	4894	3	5299	1	74.0	9.0	9.0	1850.0	26.0	1.0	1889.0	0					20.0
3504	4895	3	5300	1	74.0	23.0	9.0	1850.0	5.0	7.0	1853.0	0					20.0
3505	4896	3	5301	1	74.0	23.0	9.0	1850.0	4.0	7.0	1871.0	0					20.0
3506	4897	3	5302	1	74.0	5.0	7.0	1853.0		10.0	1868.0	0					20.0
3507	4898	3	5303	1	74.0	1.0	7.0	1856.0	7.0	7.0	1874.0	0					20.0
3508	4899	3	5304	1	74.0	1.0	7.0	1856.0	5.0	7.0	1859.0	0					20.0
3509	4900	3	5305	1	74.0	5.0	7.0	1859.0		10.0	1868.0	0					20.0
3510	4901	3	5306	1	74.0	5.0	7.0	1859.0		12.0	1864.0	0					20.0
3511	4902	3	5307	1	74.0	9.0	9.0	1850.0	5.0	7.0	1853.0	0					10.0
3512	4903	3	5308	1	74.0	9.0	9.0	1850.0	7.0	7.0	1874.0	0					10.0
3513	4904	3	5309	1	74.0	9.0	9.0	1850.0		5.0	1863.0	0					10.0
3514	4905	3	5310	1	74.0	23.0	9.0	1850.0	5.0	7.0	1859.0	0					10.0
3515	4906	3	5311	1	74.0	23.0	9.0	1850.0	1.0	7.0	1856.0	0					10.0
3516	4907	3	5312	1	74.0	5.0	7.0	1853.0	4.0	7.0	1865.0	0					10.0
3517	4908	3	5313	1	74.0	1.0	7.0	1856.0	25.0	4.0	1870.0	0					10.0
3518	4909	3	5314	1	74.0	5.0	7.0	1859.0	3.0	7.0	1877.0	0					10.0
3519	4910	3	5315	1	74.0	9.0	9.0	1850.0			1870.0	0					62.0
3520	4911	3	5316	1	74.0	9.0	9.0	1850.0	6.0	12.0	1856.0	0					62.0
3521	4912	3	5317	1	74.0	9.0	9.0	1850.0	3.0	7.0	1877.0	0					62.0
3522	4913	3	5318	1	74.0	23.0	9.0	1850.0	7.0	7.0	1868.0	0					62.0
3523	4914	3	5319	1	74.0	3.0	11.0	1852.0			1870.0	0					62.0
3524	4915	3	5320	1	74.0	5.0	7.0	1853.0	11.0	11.0	1864.0	0					62.0
3525	4916	3	5321	1	74.0	27.0	1.0	1857.0		10.0	1863.0	0					62.0
3526	4917	3	5322	1	74.0	9.0	9.0	1850.0			1853.0	0					8.0
3527	4918	3	5323	1	74.0	9.0	9.0	1850.0	8.0	6.0	1870.0	0					8.0
3528	4919	3	5324	1	74.0	23.0	9.0	1850.0		9.0	1854.0	0		Eind: ontslag.			8.0
3529	4920	3	5325	1	74.0	23.0	9.0	1850.0		3.0	1872.0	0					8.0
3530	4921	3	5326	1	74.0	5.0	7.0	1853.0			1858.0	0					8.0
3531	4922	3	5327	1	74.0	7.0	11.0	1854.0	7.0	7.0	1874.0	0					8.0
3532	4923	3	5328	1	74.0	20.0	9.0	1858.0	5.0	8.0	1870.0	0					8.0
3533	4924	3	5329	1	74.0	20.0	9.0	1858.0			1870.0	0					8.0
3534	4925	3	5330	1	74.0	5.0	7.0	1859.0	15.0	1.0	1881.0	0					8.0
3535	4926	3	3477	1	74.0	5.0	7.0	1825.0	1.0	4.0	1834.0	0	0.0		2.0	0.0	9.0
3536	4927	3	3136	1	74.0	3.0	7.0	1821.0	1.0	7.0	1827.0	0	0.0		2.0	0.0	96.0
3537	4928	3	3134	1	74.0	30.0	6.0	1815.0	1.0	7.0	1817.0	0	0.0	Benoemd 1-12-1814.	2.0	0.0	0.0
3538	4929	3	3473	1	74.0	8.0	7.0	1817.0	19.0	10.0	1818.0	0			2.0	0.0	97.0
3539	4930	3	3157	1	74.0	6.0	7.0	1819.0	1.0	7.0	1826.0	0	0.0		2.0	0.0	97.0
3540	4931	3	3131	1	74.0	19.0	9.0	1814.0	1.0	7.0	1819.0	0	0.0		2.0	0.0	98.0
3541	4932	3	3151	1	74.0	2.0	7.0	1822.0			1828.0	0	0.0		2.0	0.0	98.0
3542	4933	3	2858	1	74.0	8.0	7.0	1823.0	1.0	7.0	1837.0	0	0.0		2.0	0.0	99.0
3543	4934	3	2859	1	74.0	4.0	7.0	1837.0	9.0	9.0	1850.0	0	0.0		2.0	0.0	99.0
3544	4935	3	5223	1	74.0			1815.0	1.0	7.0	1819.0	0	0.0	In 1814 was Helmond een stad, bij koninklijk besluit van 16-7-1815 werd het een dorp en ging Wesselman over naar de landelijke stand.	2.0	0.0	33.0
3545	4936	3	3483	1	74.0	7.0	7.0	1835.0	19.0	10.0	1847.0	0	0.0		2.0	0.0	33.0
3546	4937	3	3114	1	74.0	19.0	9.0	1814.0	1.0	7.0	1824.0	0	0.0		2.0	0.0	100.0
3547	4938	3	3475	1	74.0	8.0	7.0	1817.0	20.0	10.0	1829.0	0	0.0		2.0	0.0	101.0
3548	4939	3	3467	1	74.0	6.0	7.0	1830.0	5.0	2.0	1837.0	0	0.0		2.0	0.0	101.0
3549	4940	3	5214	1	74.0	30.0	6.0	1815.0	1.0	7.0	1822.0	0	0.0		2.0	0.0	103.0
3550	4941	3	3466	1	74.0	9.0	9.0	1814.0	30.0	12.0	1814.0	0	0.0		2.0	0.0	
3551	4942	3	3478	1	74.0	3.0	7.0	1827.0	1.0	7.0	1833.0	0	0.0		2.0	0.0	62.0
3552	4943	3	3479	1	74.0	2.0	7.0	1839.0	22.0	10.0	1839.0	0	0.0		2.0	0.0	62.0
3553	4944	3	5173	1	74.0	9.0	9.0	1848.0	9.0	9.0	1850.0	0	0.0		2.0	0.0	62.0
3554	4945	3	3155	1	74.0	2.0	7.0	1816.0	1.0	7.0	1818.0	0	0.0		2.0	0.0	104.0
3555	4946	3	5170	1	74.0	7.0	7.0	1818.0	1.0	7.0	1827.0	0	0.0		2.0	0.0	104.0
3556	4947	3	3140	1	74.0	19.0	9.0	1814.0	1.0	7.0	1827.0	0	0.0		2.0	0.0	105.0
3557	4949	3	3119	1	74.0	19.0	9.0	1814.0			1816.0	0	0.0		2.0	0.0	0.0
3558	4950	3	3471	1	74.0	19.0	9.0	1814.0	25.0	9.0	1815.0	0	0.0		2.0	0.0	0.0
3559	4951	3	3128	1	74.0	19.0	9.0	1814.0	20.0	11.0	1815.0	0	0.0	Eind: ontslag (rentmeester-generaal der Domeinen van Brabant, een met het Statenlidmaatschap onverenigbaar ambt).	1.0	0.0	0.0
3560	4952	3	3154	1	74.0	19.0	9.0	1814.0	12.0	10.0	1845.0	0	0.0		1.0	0.0	0.0
3561	4953	3	2731	1	74.0	19.0	9.0	1814.0	26.0	9.0	1815.0	0	0.0		1.0	0.0	0.0
3562	4954	3	3145	1	74.0	19.0	9.0	1814.0	19.0	7.0	1836.0	0	0.0		1.0	0.0	0.0
3563	4955	3	3470	1	74.0	19.0	9.0	1814.0	29.0	11.0	1814.0	0	0.0		1.0	0.0	0.0
3564	4956	3	3150	1	74.0			1815.0	1.0	7.0	1819.0	0	0.0		1.0	0.0	0.0
3565	4957	3	3128	1	74.0	8.0	7.0	1817.0	1.0	7.0	1820.0	0	0.0		1.0	0.0	0.0
3566	4958	3	3146	1	74.0	7.0	7.0	1818.0	1.0	7.0	1833.0	0	0.0		1.0	0.0	0.0
3567	4959	3	2954	1	74.0	16.0	7.0	1819.0	11.0	7.0	1819.0	0	0.0		1.0	0.0	0.0
3568	4960	3	3467	1	74.0	4.0	7.0	1820.0	1.0	7.0	1822.0	0	0.0		1.0	0.0	0.0
3569	4961	3	3469	1	74.0	2.0	7.0	1822.0	21.0	10.0	1823.0	0	0.0		1.0	0.0	0.0
3570	4962	3	5187	1	74.0	6.0	7.0	1824.0	23.0	5.0	1850.0	0	0.0		1.0	0.0	0.0
3571	4963	3	3470	1	74.0	4.0	7.0	1826.0	7.0	11.0	1828.0	0	0.0		1.0	0.0	0.0
3572	4964	3	3136	1	74.0	2.0	7.0	1833.0	7.0	2.0	1843.0	0	0.0		1.0	0.0	0.0
3573	4965	3	2858	1	74.0	4.0	7.0	1837.0	16.0	2.0	1849.0	0	0.0		1.0	0.0	0.0
3574	4966	3	3481	1	74.0	5.0	7.0	1842.0	22.0	8.0	1843.0	0	0.0		1.0	0.0	0.0
3575	4967	3	3121	1	74.0	2.0	7.0	1844.0	19.0	8.0	1849.0	0	0.0		1.0	0.0	0.0
3576	4968	3	5320	1	74.0	3.0	7.0	1849.0	9.0	9.0	1850.0	0	0.0		1.0	0.0	0.0
3577	4969	3	3472	1	74.0	19.0	9.0	1814.0	20.0	10.0	1818.0	0	0.0		3.0	0.0	10.0
3578	4970	3	3150	1	74.0	19.0	9.0	1814.0			1815.0	0	0.0		3.0	0.0	10.0
3579	4971	3	3133	1	74.0	7.0	7.0	1816.0			1820.0	0	0.0	Benoemd 2-12-1815 voor de landelijke stand, maar naar Breda overgegaan.	3.0	0.0	10.0
3580	4972	3	3474	1	74.0	4.0	7.0	1820.0	17.0	10.0	1820.0	0	0.0		3.0	0.0	10.0
3581	4973	3	5174	1	74.0	1.0	7.0	1845.0	9.0	9.0	1850.0	0	0.0		3.0	0.0	10.0
3582	4974	3	3151	1	74.0	19.0	9.0	1814.0	1.0	7.0	1818.0	0	0.0		3.0	0.0	20.0
3583	4976	3	3117	1	74.0	4.0	7.0	1820.0	1.0	7.0	1823.0	0	0.0		3.0	0.0	107.0
3584	4977	3	3111	1	74.0	19.0	9.0	1814.0	9.0	9.0	1850.0	0	0.0		3.0	0.0	13.0
3585	4978	3	3124	1	74.0	19.0	9.0	1814.0	21.0	5.0	1816.0	0	0.0		3.0	0.0	13.0
3586	4979	3	2822	1	74.0			1816.0	21.0	10.0	1817.0	0	0.0	Benoemd 7-12-1815.	3.0	0.0	13.0
3587	4980	3	3476	1	74.0	6.0	7.0	1830.0	18.0	10.0	1831.0	0	0.0		3.0	0.0	13.0
3588	4981	3	5228	1	74.0	7.0	7.0	1835.0	5.0	8.0	1840.0	0	0.0	Eind: afgetreden op 5-8-1840 wegens buitengewoon lidmaatschap van de Tweede Kamer en niet herkozen.	3.0	0.0	13.0
3589	4982	3	3137	1	74.0	23.0	4.0	1841.0	9.0	9.0	1850.0	0	0.0		3.0	0.0	13.0
3590	4983	3	3697	1	74.0	1.0	7.0	1845.0	8.0	5.0	1846.0	0	0.0		3.0	0.0	13.0
3591	4984	3	3141	1	74.0	19.0	9.0	1814.0	1.0	7.0	1825.0	0	0.0		3.0	0.0	34.0
3592	4985	3	2780	1	74.0	19.0	9.0	1814.0			1815.0	0	0.0		3.0	0.0	42.0
3593	4986	3	3120	1	74.0	19.0	9.0	1814.0	1.0	7.0	1829.0	0	0.0		3.0	0.0	108.0
3594	4987	3	3480	1	74.0	2.0	7.0	1833.0	19.0	10.0	1841.0	0	0.0		3.0	0.0	56.0
3595	4988	3	3453	1	74.0	20.0	9.0	1814.0			1815.0	0	0.0		3.0	0.0	58.0
3596	4989	3	5158	1	74.0	9.0	9.0	1850.0	4.0	7.0	1871.0	0	0.0		0.0	0.0	13.0
3597	4990	3	2861	1	74.0	9.0	9.0	1850.0		9.0	1853.0	0	0.0		0.0	0.0	13.0
3598	4991	3	5232	1	74.0	9.0	9.0	1850.0	3.0	11.0	1878.0	0	0.0	Eind: ontslag.	0.0	0.0	13.0
3599	4992	3	5220	1	74.0	23.0	9.0	1850.0	1.0	3.0	1866.0	0	0.0		0.0	0.0	13.0
3600	4993	3	5234	1	74.0	3.0	11.0	1853.0		4.0	1867.0	0	0.0		0.0	0.0	13.0
3601	4994	3	3477	1	74.0	5.0	7.0	1859.0		4.0	1870.0	0	0.0		0.0	0.0	13.0
3602	4995	3	3538	1	74.0	23.0	9.0	1850.0	4.0	7.0	1871.0	0	0.0		0.0	0.0	27.0
3603	4996	3	3555	1	74.0	23.0	9.0	1850.0	16.0	6.0	1853.0	0	0.0		0.0	0.0	27.0
3604	4997	3	5144	1	74.0	5.0	11.0	1850.0	20.0	12.0	1870.0	0	0.0		0.0	0.0	27.0
3605	4998	3	5256	1	74.0	9.0	9.0	1850.0	7.0	7.0	1868.0	0	0.0		0.0	0.0	56.0
3606	4999	3	5255	1	74.0	9.0	9.0	1850.0	7.0	7.0	1868.0	0	0.0		0.0	0.0	56.0
3607	5000	3	5165	1	74.0	9.0	9.0	1850.0	5.0	7.0	1853.0	0	0.0		0.0	0.0	34.0
3608	5001	3	3972	1	74.0	9.0	9.0	1850.0		6.0	1854.0	0	0.0	Eind: ontslag.	0.0	0.0	34.0
3609	5002	3	5161	1	74.0	9.0	9.0	1850.0	7.0	7.0	1874.0	0	0.0		0.0	0.0	34.0
3610	5003	3	5237	1	74.0	9.0	9.0	1850.0	4.0	7.0	1871.0	0	0.0		0.0	0.0	34.0
3611	5004	3	5156	1	74.0	9.0	9.0	1850.0			1874.0	0	0.0		0.0	0.0	33.0
3612	5005	3	2859	1	74.0	9.0	9.0	1850.0	10.0	10.0	1850.0	0	0.0		0.0	0.0	33.0
3613	5006	3	5217	1	74.0	9.0	9.0	1850.0			1856.0	0	0.0		0.0	0.0	20.0
3614	5007	3	5174	1	74.0	9.0	9.0	1850.0	2.0	5.0	1862.0	0	0.0		0.0	0.0	10.0
3615	5008	3	3539	1	74.0	9.0	9.0	1850.0	12.0	1.0	1866.0	0	0.0		0.0	0.0	10.0
3616	5009	3	2860	1	74.0	9.0	9.0	1850.0	10.0	10.0	1850.0	0	0.0		0.0	0.0	62.0
3617	5010	3	3615	1	74.0	9.0	9.0	1850.0	22.0	9.0	1852.0	0	0.0		0.0	0.0	62.0
3618	5011	3	5320	1	74.0			1850.0			1850.0	0	0.0	Op 9-9-1850 niet toegelaten tot de vergadering (omdat hij ontvanger was); Van Oldeneel tot Oldenzeel vocht deze beslissing aan.	0.0	0.0	62.0
3619	5012	3	3479	1	74.0	5.0	11.0	1850.0	5.0	7.0	1853.0	0	0.0		0.0	0.0	62.0
3620	5013	3	5173	1	74.0	7.0	11.0	1850.0	6.0	11.0	1874.0	0	0.0		0.0	0.0	62.0
3621	5014	3	5209	1	74.0	23.0	9.0	1850.0	7.0	7.0	1874.0	0	0.0		0.0	0.0	8.0
3622	5015	3	5180	1	74.0	9.0	9.0	1850.0	5.0	7.0	1859.0	0	0.0		0.0	0.0	8.0
3623	5016	3	5206	1	74.0	23.0	9.0	1850.0		8.0	1858.0	0		Eind: ontslag.	0.0	0.0	8.0
3624	5017	3	6089	1	75.0	19.0	9.0	1814.0	18.0	3.0	1815.0	0			1.0		
3625	5018	3	6090	1	75.0			1814.0	1.0	7.0	1817.0	0		Benoemd 29-8-1814.	1.0		
3626	5019	3	6091	1	75.0	30.0	6.0	1815.0	7.0	2.0	1837.0	0			1.0		
3627	5020	3	6092	1	75.0			1816.0	1.0	7.0	1817.0	0		Benoemd 19-2-1816.	1.0		
3628	5021	3	6093	1	75.0	6.0	7.0	1819.0	1.0	7.0	1826.0	0		Gekozen in 1817.	1.0		
3629	5022	3	6094	1	75.0	7.0	7.0	1818.0	1.0	7.0	1821.0	0			1.0		
3630	5023	3	6095	1	75.0	4.0	7.0	1826.0	9.0	9.0	1850.0	0			1.0		
